YEAR_MONTH,PRACTICE_NAME
202207,IC24 LTD (HORSHAM & MID SUSSEX OOH)
202207,ADULT LD COMM SERVICES NW
202207,BLACKMORE VALE PARTNERSHIP
202207,WOODINGDEAN MEDICAL CENTRE
202207,ST LUKE'S SURGERY
202207,OUSE VALLEY PRACTICE
202207,BRADFORD DERMATOLOGY SERVICE
202207,WALSALL COMMUNITY NURSES
202207,YALDING
202207,OLD ROAD WEST SURGERY
202207,TRAMWAYS AND MIDDLEWOOD MEDICAL CENTRES
202207,THE FLOWERS HUB
202207,TRAFALGAR SURGERY
202207,BOLINGBROKE MEDICAL CENTRE (THMP)
202207,YOUR HEALTHCARE COMM. PRACT
202207,IC24 MID ESSEX OOH
202207,FARLEIGH HOSPICE
202207,INTEGRATED CARE 24 LTD (GYW OOH)
202207,ESSEX LODGE
202207,ST.GEORGES MEDICAL CENTRE
202207,WEST WIRRAL GROUP PRACTICE
202207,BUTE HOUSE MEDICAL CENTRE
202207,PORTISHEAD MEDICAL GROUP
202207,OLD MILL SURGERY
202207,FERNVILLE SURGERY
202207,BENNETTS END SURGERY
202207,WITTON MEDICAL CENTRE
202207,DR DAWOUD'S SURGERY
202207,DR R BAGHDJIAN SURGERY
202207,WAWN STREET SURGERY
202207,HILLSIDE PRACTICE
202207,THORNTREE SURGERY
202207,DAWLEY MEDICAL PRACTICE
202207,WILLOW BANK SURGERY
202207,BASFORD HOUSE PRIMARY CARE ACCESS HUB
202207,SAXMUNDHAM HEALTH CENTRE
202207,COMMUNITY HEART FAILURE TEAM
202207,TORBAY AND SOUTHERN DHCT
202207,WYRE FOREST WARD
202207,URGENT TREATMENT CENTRE QMH
202207,WILL ADAMS NHS TREATMENT CENTRE
202207,CROSS ROAD SURGERY
202207,GLEBE SURGERY
202207,ADUR MIAMI GP ACCESS HUB
202207,BEACON SURGERY
202207,THE GARDEN SURGERY
202207,DR NAMBISAN SURGERY
202207,IMPROVED ACCESS CENTRAL CLUSTER
202207,NORTH COTSWOLDS LOCALITY N. PRESCRIBER
202207,MATRIX MEDICAL PRACTICE
202207,CHURCH LANE HEALTH CENTRE
202207,HEALTH LOCALITY SERVICE
202207,HEATON NORRIS MEDICAL PRACTICE
202207,PENNYGATE MEDICAL CENTRE
202207,MEADOWVIEW SURGERY
202207,BRAITHWAITE RD SURGERY
202207,DR BK JAISWAL'S PRACTICE
202207,THE REDCLIFFE SURGERY
202207,THE HORN LANE SURGERY
202207,SHAH ZAMAN SURGERY
202207,THE WEAVER VALE SURGERY
202207,WADDESDON SURGERY
202207,PEAR TREE SURGERY
202207,LYNDHURST SURGERY
202207,NORTHUMBERLAND HOUSE SURGERY
202207,HAREWOOD MEDICAL PRACTICE
202207,THE CHORLEY SURGERY
202207,HUMBERSTONE MEDICAL CENTRE (IP JONES)
202207,SELSTON SURGERY
202207,THE HAYMARKET HEALTH CTR
202207,THURROCK HEALTH CENTRE
202207,ACE LTD OOH
202207,SALTDEAN AND ROTTINGDEAN MED PRACTICE
202207,HENFIELD MEDICAL CENTRE
202207,WOODHALL SPA NEW SURGERY
202207,CHURCH WALK SURGERY
202207,HORTON PARK MEDICAL PRACTICE
202207,IWADE HEALTH CENTRE
202207,BARNSLEY HOSPICE
202207,WOODVIEW MEDICAL CENTRE
202207,MOUNT PLEASANT MED CENTRE
202207,ALL SAINTS MEDICAL CENTRE PMS
202207,ELM LODGE SURGERY
202207,WELLING MEDICAL PRACTICE
202207,ST PAUL'S COTTAGE PRACTICE
202207,SPRING VIEW MEDICAL CENTRE
202207,SOUTH REDDISH MEDICAL CTR 2
202207,GLENDALE MEDICAL CENTRE
202207,MAIDA VALE MEDICAL CENTRE
202207,SOMERCOTES MEDICAL CENTRE
202207,EREWASH ELECTRONIC REFERRAL MODULE LE
202207,WEST HAMPSTEAD MEDICAL CENTRE
202207,SHENLEY GREEN SURGERY
202207,THE ST.CLEMENTS SURGERY
202207,THE NEW SERVICE OOH
202207,DR R KHANCHANDANI'S PRACTICE
202207,WELLS ROAD SURGERY
202207,WHITE HORSE MEDICAL PRACTICE
202207,BURMA HILL PRACTICE
202207,MEON MEDICAL CENTRE
202207,LAMBERT MEDICAL CENTRE
202207,GREAT HARWOOD SURGERY
202207,POPLAR HOUSE SURGERY
202207,NORTHUMBERLAND COMMUNITY SERVICE
202207,THE MANOR HOUSE SURGERY
202207,LEADGATE SURGERY
202207,STONYDELPH MEDICAL PRACTICE
202207,BALFOUR MEDICAL CENTRE
202207,HATTERSLEY GROUP PRACTICE
202207,RIVERSIDE SURGERY
202207,DINAS LANE MEDICAL CENTRE
202207,SOUTH TYNESIDE SUBSTANCE MISUSE SERVICE
202207,WEST HERTS RESPIRATORY SERVICE
202207,COMM ADULT MENTAL HEALTH (OPEN DOOR)
202207,RESPIRATORY SERVICE STOKE AND NORTH
202207,MORETONHAMPSTEAD HEALTH CENTRE
202207,PLECK HEALTH CENTRE
202207,GROVEHURST SURGERY
202207,GRAVESEND MEDICAL CENTRE
202207,DUNSVILLE MEDICAL CENTRE
202207,HATFIELD HEALTH CENTRE
202207,"NORTH ROAD SUITE,RAVENSTHORPE HEALTH CTR"
202207,WOODLANDS PRACTICE
202207,AKERMAN MEDICAL PRACTICE
202207,THE ADDISCOMBE SURGERY
202207,HASLEMERE HEALTH CENTRE
202207,WESTERN ROAD MEDICAL CENTRE
202207,"DR CANISIUS & DR HASAN, PARKVIEW CFH&W"
202207,GILL MEDICAL PRACTICE
202207,MANDEVILLE MEDICAL CENTRE
202207,DOWSETT ROAD SURGERY
202207,PARLIAMENT HILL SURGERY
202207,SELLY OAK HEALTH CENTRE
202207,YARDLEY MEDICAL CENTRE
202207,KENMORE MEDICAL CENTRE
202207,SMITHDOWN CHILDRENS NHS WALK IN CENTRE
202207,STONY MEDICAL CENTRE
202207,ALCHESTER MEDICAL GROUP
202207,ALLESLEY VILLAGE SURGERY
202207,BULKINGTON SURGERY
202207,HEDGE END MEDICAL CENTRE
202207,WATERSHIP DOWN HEALTH
202207,PHL LYMINGTON EUPCS/UTC OOH
202207,CANTILUPE SURGERY
202207,COLWALL SURGERY
202207,STANMORE MEDICAL GROUP
202207,THE OLD LINKS SURGERY
202207,HUSBANDS BOSWORTH MEDICAL CENTRE
202207,BOWLING GREEN STREET SURGERY
202207,BROOKVALE PRACTICE
202207,SSCCG CONTINENCE & STOMA SERVICE
202207,DR KRISHNAN & PTNR - KENT ELMS HC
202207,AVENUE HOUSE
202207,TETBURY HOSPITAL TRUST LTD
202207,POWCH OPD & WARD
202207,CLIFTON PARK HOSPITAL
202207,THE GAINSBOROUGH PRACTICE
202207,THE AVENUE MEDICAL CENTRE
202207,B & A CCG EXTENDED HOURS SERVICE
202207,SHADWELL MEDICAL CENTRE
202207,ANCHOR MEDICAL PRACTICE
202207,ST JAMES MEDICAL PRACTICE1
202207,WESTON HOUSE PRACTICE
202207,THE NAYAR PRACTICE
202207,ELTHAM MEDICAL PRACTICE
202207,PARKSHOT MEDICAL RICHMOND
202207,QUEENSTOWN ROAD MEDICAL PRACTICE
202207,WELLFIELD HEALTH CENTRE
202207,COLLINGWOOD ROAD SURGERY
202207,THE FIRS
202207,UXENDON CRESCENT SURGERY
202207,HILLINGDON CNWL PRESCRIBERS
202207,BROOKLYN MEDICAL PRACTICE
202207,OVERDALE MEDICAL PRACTICE
202207,YARDLEY GREEN MEDICAL CENTRE
202207,HIGHGATE MEDICAL CENTRE
202207,WE ARE WITH YOU LIVERPOOL SOUTH
202207,WATER MEADOW SURGERY
202207,OLD FLETTON SURGERY
202207,BOTTISHAM MEDICAL PRACTICE
202207,RAME GROUP PRACTICE
202207,BRIDLINGTON URGENT TREATMENT CENTRE
202207,DE MONTFORT SURGERY
202207,HERRINGTON MEDICAL CENTRE
202207,SUNDERLAND EXTENDED ACCESS SERVICE
202207,THE DOVECOT SURGERY
202207,ALTRINCHAM MEDICAL PRACTICE
202207,COUNTESS MOUNTBATTEN HOSPICE
202207,CGL SERVICES
202207,WORKING AGE ADULTS - LECKHAMPTON LODGE
202207,ROTHERHAM BREATHING SPACE
202207,GOSSOPS GREEN MEDICAL CTR
202207,FOUNDRY HEALTHCARE LEWES
202207,HIGHBRIDGE MEDICAL CENTRE
202207,STUART ROAD
202207,WARRENGATE MEDICAL CENTRE
202207,DR SINHA & TAHIR
202207,BUCKLAND MEDICAL PRACTICE
202207,EASTCOURT LANE SURGERY
202207,DR MELLOR & PARTNERS
202207,THE MAYFLOWER MEDICAL PRACTICE
202207,MOUNT GROUP PRACTICE
202207,MEDICENTRE
202207,E HARLING & KENNINGHALL MEDICAL PRACTICE
202207,GRANVILLE MEDICAL CENTRE
202207,SPECIALIST CHILDRENS SERVICE
202207,THE LYNWOOD SURGERY
202207,TOTTENHAM HALE MEDICAL PRACTICE
202207,SOHO ROAD HEALTH CENTRE
202207,THE SHELDON MEDICAL CENTRE
202207,GARRETTS GREEN LANE SURGERY
202207,GIFFORDS PRIMARY CARE CTR
202207,CENTRAL MILTON KEYNES MEDICAL CENTRE
202207,CADBURY HEATH HEALTHCARE
202207,KINGSWOOD HEALTH CENTRE
202207,THE DOWNEND HEALTH GROUP
202207,WOOSEHILL PRACTICE
202207,FALMOUTH HEALTH CENTRE
202207,SPRINGFIELD MEDICAL PRACTICE
202207,WILLENHALL  PRIMARY CARE CENTRE - 1
202207,SPRINGBANK SURGERY
202207,BRIDGEGATE MEDICAL CENTRE
202207,THE JAMES COCHRANE PRACT.
202207,ELSWICK FAMILY PRACTICE
202207,THE MEADOWS MEDICAL PRACTICE
202207,GLEBEDALE MEDICAL PRACTICE
202207,RANWORTH SURGERY
202207,COMMONWEALTH HEALTH CENTRE
202207,FORWARD THINKING BIRMINGHAM
202207,IHG CLINICS
202207,DMC COMMUNITY DERMATOLOGY SFSS
202207,WHHFT COMMUNITY NURSE PRESCRIBERS
202207,CLOCK TOWER SURGERY
202207,CHILLINGTON HEALTH CENTRE
202207,THE PANTON PRACTICE
202207,TANGMERE MEDICAL CENTRE
202207,VICTORIA MEDICAL CENTRE
202207,WASHINGBOROUGH SURGERY
202207,COLLINGWOOD FAMILY PRACTICE
202207,BEAN MEDICAL PRACTICE
202207,DR MUDIGONDA
202207,FRITHWOOD SURGERY
202207,LANGLEY
202207,JAUNTY SPRINGS HEALTH CENTRE
202207,DEVONSHIRE GREEN MEDICAL CENTRE
202207,THE RANGE MEDICAL CENTRE
202207,BENCHILL MEDICAL PRACTICE
202207,ST STEPHENS GATE MEDICAL PARTNERSHIP
202207,NCH&C COMMUNITY NURSES (WEST)
202207,THE NEAMAN PRACTICE
202207,LANGTHORNE SHARMA FAMILY PRACTICE
202207,THE HEATHCOTE PRIMARY CARE CENTRE
202207,THE WARREN PRACTICE
202207,CHATSWORTH ROAD MEDICAL CENTRE
202207,CLAUGHTON MEDICAL CENTRE
202207,OAKRIDGE PARK MEDICAL CENTRE
202207,TUDOR LODGE SURGERY
202207,ST PETER'S HOSPICE
202207,MARKET QUARTER MEDICAL PRACTICE
202207,RIVERSIDE FAMILY PRACTICE
202207,NEW WASHINGTON MEDICAL GROUP
202207,WEEKEND SUPPORT FOR VULNERABLE PEOPLE
202207,CROWN SURGERY
202207,MAYFLOWER MEDICAL CENTRE
202207,KING CROSS PRACTICE
202207,DALTON TERRACE SURGERY
202207,THE LEIGH SURGERY
202207,UNITY HEALTH
202207,COMMUNITY GYNAECOLOGY CLINIC NH
202207,THOMAS LINACRE MEDICAL
202207,ST MARGARET'S HOSPICE
202207,MAYWOOD HEALTH CARE CENTRE
202207,STANLEY
202207,SYCAMORE HOUSE MEDICAL CENTRE
202207,WALSALL UCC - HOSPITAL SITE OOH
202207,GRIFFITHS DRIVE MEDICAL PRACTICE
202207,NOOK SURGERY
202207,DIABETES INTERMEDIATE CARE TEAM
202207,BRIDGE LANE GROUP PRACTICE
202207,FRIENDS ROAD MEDICAL PRACTICE
202207,3D MEDICAL CENTRE
202207,LANGWORTHY MEDICAL PRACTICE
202207,DR KHATRI CP
202207,BEECHCROFT AND OLD PALACE
202207,CHASE CROSS MEDICAL CENTRE
202207,ST. BARTHOLOMEWS SURGERY
202207,KENWOOD MEDICAL
202207,THE MWH PRACTICE
202207,IMPERIAL COLLEGE HEALTH CENTRE
202207,ST. GEORGES MEDICAL CENTRE
202207,ROSEMARY SURGERY
202207,OAKLEAF
202207,SALISBURY HOUSE SURGERY
202207,MONTGOMERY HOUSE SURGERY
202207,BEDWORTH HEALTH CENTRE
202207,SEVERN VALLEY MEDICAL PRACTICE
202207,GADE SURGERY
202207,WILLIAM HOPWOOD STREET SURGERY
202207,FERNBANK SURGERY
202207,HOLLINS GROVE SURGERY
202207,BEECHES MEDICAL CENTRE
202207,SPINNEY HILL MEDICAL CENTRE
202207,MAYFIELD MEDICAL GROUP
202207,GRANGEWOOD SURGERY
202207,UNITY SURGERY
202207,ROWHEDGE SURGERY
202207,DR CHIN AND PARTNERS
202207,GSST DERMATOLOGY OUTREACH SERVICE
202207,ST WILFRID'S HOSPICE
202207,ST.LAWRENCE SURGERY
202207,WOODLANDS&CLERKLANDS PARTNERSHIP
202207,NORTH CAMP SURGERY
202207,STROUD LOCALITY NURSE PRESCRIBER
202207,THE CHURCHILL CLINIC
202207,PCD EMIS ENHANCED ACCESS
202207,BUGBROOKE MEDICAL PRACTICE
202207,POVEREST MEDICAL CENTRE
202207,LITTLE LEVER HEALTH CENTRE 2
202207,THE FOREST EDGE PRACTICE
202207,LANFRANC MEDICAL CENTRE
202207,CLIFFORD ROAD SURGERY
202207,KENTON BRIDGE MEDICAL CENTRE - DR RAJA
202207,WINGERWORTH MEDICAL CENTRE
202207,THE 157 MEDICAL PRACTICE
202207,WEST HEATH PRIMARY C CTR
202207,PROSPECT HOSPICE
202207,GRANGE ROAD SURGERY
202207,HADDENHAM MEDICAL CENTRE
202207,KINTBURY & WOOLTON HILL SURGERY
202207,BODRIGGY HEALTH CENTRE
202207,WHITESTONE SURGERY
202207,BANCROFT MEDICAL CENTRE
202207,BROXBOURNE ALLIANCE PCN HUB
202207,AYTON AND SNAINTON MEDICAL PRACTICE
202207,WHITEFIELD HEALTHCARE
202207,THE BILLESDON SURGERY
202207,LOWTHER MEDICAL CENTRE
202207,EDEN MEDICAL GROUP
202207,BRIDGNORTH MEDICAL PRACTICE
202207,FEATHERSTONE
202207,NORWOOD SURGERY
202207,LOCALA BRADFORD SEXUAL HEALTH SERVICE
202207,ROYAL CRESCENT SURGERY
202207,LEYLANDS LANE MEDICAL PRACTICE
202207,RUSTHALL MEDICAL PRACTICE
202207,WOODHOUSE HUB
202207,GP COLLABORATIVE OOH
202207,MOULTON SURGERY
202207,BURSTED WOOD SURGERY
202207,WIMBLEDON VILLAGE PRACTICE
202207,BRAMHALL & SHAW HEATH MEDICAL GROUP
202207,SHAKESPEARE SURGERY
202207,ATTLEBOROUGH SURGERY
202207,THE VICARAGE LANE SURGERY
202207,ST ANDREWS HEALTH CENTRE
202207,COLLEGE ROAD SURGERY
202207,ST GILES HOSPICE SUTTON COLDFIELD
202207,MARKET LAVINGTON SURGERY
202207,VENTNOR MEDICAL PRACTICE
202207,STOKEWOOD SURGERY
202207,SMS COMMUNITY DERMATOLOGY CLINIC
202207,HOLDERNESS HEALTH
202207,EASTFIELD MEDICAL CENTRE
202207,CHILD & ADOLESCENT MENTAL HEALTH SERVICE
202207,TEMPLE SOWERBY MEDICAL PRACTICE
202207,ST GEORGE & RIVERSIDE MEDICAL PRACTICE
202207,CUMBRIA MEDICAL SERVICES LTD
202207,NEMS CBS MID NOTTS OOH
202207,PLAS FFYNNON MEDICAL CTRE
202207,MEIR MEDICAL PRACTICE
202207,THE GUILDHALL AND BARROW SURGERY
202207,RYDINGS HALL SURGERY
202207,GUIDE BRIDGE MEDICAL PRACTICE
202207,4 SEASONS MEDICAL CENTRE
202207,NOTTINGHAM HOMELESS TEAM
202207,NEAS SOUTH TYNESIDE CCG
202207,WDP ISLINGTON ROUGH SLEEPERS PROJECT
202207,BERSTED GREEN SURGERY
202207,ARLINGTON ROAD SURGERY
202207,ROSS ROAD MEDICAL CENTRE
202207,RICHMOND MEDICAL CENTRE
202207,ONE MEDICARE LLP-THE LIGHT
202207,ROOLEY LANE MED. CENTRE
202207,HADWEN HEALTH
202207,ST.GEORGE'S SURGERY
202207,NEWINGTON ROAD SURGERY
202207,MAIDSTONE RD RAINHAM SURGERY
202207,1/SALFORD MEDICAL PRACTICE
202207,THE WRITTLE SURGERY
202207,LONG STRATTON MEDICAL PARTNERSHIP
202207,TRINITY & BOWTHORPE MEDICAL PRACTICE
202207,BARKING & DAGENHAM CCG
202207,ELMTREES SURGERY
202207,KNIGHTSBRIDGE MEDICAL CENTRE
202207,WEST LONDON CCG - CLCH (NMP)
202207,ST PETER'S STREET MEDICAL PRACTICE
202207,ARCADIAN GARDENS SURGERY
202207,"IRIDIUM MEDICAL PRACTICE, RICHMOND PCC"
202207,MARIE CURIE SOLIHULL COMMUNITY TEAM
202207,JOHN TAYLOR HOSPICE
202207,HAWTHORN MEDICAL CENTRE
202207,THE ARMADA FAMILY PRACTICE
202207,ALMONDSBURY SURGERY
202207,MILL STREAM SURGERY
202207,PEMBROKE SURGERY
202207,THE HEALTH CENTRE PRACTICE
202207,RAYMOND ROAD SURGERY
202207,ABBEYWELL SURGERY
202207,THE COLNE PRACTICE
202207,PALMERSTON ROAD SURGERY
202207,YORKSHIRE HEALTH NETWORK HUB
202207,HARAMBEE SURGERY
202207,LUNESDALE SURGERY
202207,PETERLEE PRIMARY CARE SERVICES
202207,LEEN VIEW SURGERY
202207,ST PETERS MEDICAL PRACTICE
202207,LUDLOW - PORTCULLIS
202207,TURNER ROAD SURGERY
202207,DR SOLWAY & DR MALLICK PRACTICE
202207,DR LOCAL CARE DIRECT OOH
202207,RECOVERY CENTRE DURHAM
202207,CGL NORTH & CENTRAL LANCASHIRE
202207,NT&H COMM RESP N
202207,HEALTH VISITORS STOKE
202207,ELM SURGERY
202207,WALFORD MILL MEDICAL CENTRE
202207,THE COURTYARD SURGERY
202207,MENDIP COUNTRY PRACTICE
202207,KHAN MEDICAL PRACTICE
202207,HORSMAN'S PLACE SURGERY
202207,PENROSE SURGERY
202207,MARK STREET SURGERY
202207,SALFORD COMMUNITY HEALTH
202207,LADYBARN GROUP PRACTICE
202207,HARLESTON MEDICAL PRACTICE
202207,SOLE BAY H/C
202207,THE GRAHAM PRACTICE
202207,CHADWELL HEATH SURGERY
202207,KIYANI MEDICAL PRACTICE
202207,NEWHAM TRANSITIONAL PRACTICE
202207,THE VALLEY MEDICAL CENTRE
202207,SPARCELLS SURGERY
202207,ST.JAMES SURGERY
202207,BOSVENA HEALTH
202207,OAKS HEALTHCARE
202207,CHCP - POCK & GOOLE LOC TEAM
202207,STATION VIEW HEALTH CENTRE
202207,NEWGATE MEDICAL GROUP
202207,MEDIC HOUSE
202207,THE FAMILY SURGERY
202207,ROTHERHAM EXTENDED HOURS ACCESS HUBS
202207,NDUC NORTH TYNESIDE OOH
202207,RIPON MINOR INJURY UNIT
202207,UPPER GORDON ROAD SURGERY
202207,HORNCASTLE MEDICAL GROUP
202207,QUARRY BANK MEDICAL CENTRE
202207,SOUTH PARK MEDICAL PRACTICE
202207,HOSPICE IN THE WEALD
202207,PAGE HALL MEDICAL CENTRE
202207,WEAVERS MEDICAL
202207,NEW CROSS CENTRE (HURLEY GROUP)
202207,ST CHRISTOPHER'S HOSPICE
202207,THE NELSON MEDICAL PRACTICE
202207,SADDLEWORTH MEDICAL PRACTICE
202207,LAKENHAM SURGERY
202207,NEWHAM GP CO-OP OOH
202207,ROYAL PRIMARY CARE CHESTERFIELD
202207,CALOW AND BRIMINGTON PRACTICE
202207,HALL GREEN HEALTH
202207,ANN MARIE HOWES CENTRE
202207,WALTON VILLAGE MEDICAL CENTRE
202207,LIVERPOOL & KNOWSLEY NHS OOH
202207,PAPWORTH SURGERY
202207,CORNWALL HEALTH FOR HOMELESS
202207,MARKET HARBOROUGH MED.CTR
202207,BENFIELD PARK MEDICAL GROUP
202207,DEBENHAM GROUP PRACTICE
202207,RAWMARSH HEALTH CENTRE
202207,ROTHERHAM ADVANCED NURSE PRACTITIONERS
202207,CGL RESOLUTIONS SERVICE
202207,BASSET LAW DERMATOLOGY SERVICE
202207,TOWNSEND HOUSE MEDICAL CENTRE
202207,CORFE CASTLE SURGERY
202207,DATCHET HEALTH CENTRE
202207,RBWM DAAT
202207,LOWER GORNAL MEDICAL PRACTICE
202207,LAPAL MEDICAL PRACTICE
202207,NEWTON PLACE SURGERY
202207,DEVON ROAD SURGERY
202207,THE KINGS FAMILY PRACTICE
202207,IC24-CANTERBURY CCG-OOH
202207,MONK BRETTON HEALTH CENTRE PRACTICE
202207,THE GROVE MEDICAL PRACTICE
202207,RDASH FT COMMUNITY NURSING
202207,OUNDLE
202207,DR PASQUALI
202207,THE LORDSHIP LANE SURGERY
202207,PERKINS PRACTICE
202207,HOLLINWOOD MEDICAL PRACTICE
202207,RIVINGTON WAY SURGERY
202207,LEITH HILL PRACTICE
202207,WAYSIDE MEDICAL PRACTICE
202207,PLASHET ROAD MEDICAL CENTRE
202207,EMPEROR'S GATE CENTRE FOR HEALTH
202207,HOUNSLOW MEDICAL CENTRE
202207,SHIRES HEALTHCARE
202207,GREASBY GROUP PRACTICE
202207,PUTNOE MEDICAL CENTRE PARTNERSHIP
202207,ALCONBURY SURGERY
202207,COPSEWOOD MEDICAL CENTRE
202207,THE HEALTHCARE CENTRE
202207,BOOTS OPTICIANS
202207,INCLUSION HEALTHCARE
202207,PALLION FAMILY PRACTICE
202207,SOUTH TYNESIDE URGENT CARE HUB WIC
202207,GLENPARK MEDICAL CENTRE
202207,BROSELEY MEDICAL PRACTICE
202207,LICHFIELD AND BURNTWOOD NETWORK
202207,TRAFFORD MASTERCALL OOH
202207,ORRELL PARK MEDICAL CENTRE
202207,NMS CGL NOTTINGHAMSHIRE
202207,SPRING TERRACE HEALTH CENTRE
202207,BARKING DRUG & ALCOHOL RECOVERY
202207,BMI SOUTHEND PRIVATE HOSPITAL
202207,BRADWORTHY SURGERY
202207,SAMPFORD PEVERELL SURGERY
202207,PRESTON PARK SURGERY
202207,FARNHAM PARK HEALTH GROUP
202207,ADDINGHAM SURGERY
202207,DRYLAND MEDICAL CENTRE
202207,THE ACORN & GAUMONT HOUSE SURGERY
202207,WHITEHOUSE SURGERY
202207,OLD COULSDON MEDICAL PRACTICE
202207,DAPDUNE HOUSE SURGERY
202207,COBHAM DAY SURGERY UNIT
202207,PARISH FIELDS PRACTICE
202207,ST JAMES MEDICAL PRACTICE
202207,HARROW ROAD GP CENTRE
202207,"THE ROBINS SURGERY, HAROLD HILL HEALTH C"
202207,LEYTON HEALTHCARE 4TH FLOOR
202207,WOODFIELD ROAD MEDICAL CENTRE
202207,ZAIN MEDICAL CENTRE
202207,PRIMARY CARE 24 OOH
202207,SUNDON MEDICAL CENTRE
202207,OAK TREE SURGERY
202207,CARNEWATER PRACTICE
202207,COWES MEDICAL CENTRE
202207,WARDEN LODGE MEDICAL PRACTICE
202207,SOUTH TYNESIDE & SUNDERLAND NHS FT SUN
202207,HAVERHILL FAMILY PRACTICE
202207,HARDWICKE HOUSE GROUP PRACTICE
202207,THE BRIDGES MEDICAL CTR.
202207,WEST MOORS VILLAGE SURGERY
202207,NORTH CURRY
202207,DONCASTER URGENT CARE & OUT OF HOURS
202207,THE LISTER PRIMARY CARE CENTRE
202207,ST JAMES' PRACTICE
202207,JOHN STREET MEDICAL PRACTICE
202207,HEYWOOD HEALTH
202207,7 DAY ACCESS MIDDLETON HC
202207,LILFORD & PENNINGTON PARK SURGERY
202207,THE WALL HOUSE SURGERY
202207,HOLT MEDICAL PRACTICE
202207,CAMPINGLAND SURGERY
202207,THE WAPPING GROUP PRACTICE
202207,ST JAMES MEDICAL PRACTICE LIMITED
202207,MATHUKIA'S SURGERY
202207,THE PEMBRIDGE VILLAS SURGERY
202207,THE HILLVIEW SURGERY
202207,MIRFIELD SURGERY
202207,WHITBY HEALTH PARTNERSHIP
202207,WHADDON HEALTHCARE
202207,WOODSTOCK SURGERY
202207,WARGRAVE PRACTICE
202207,THE ELMS SURGERY
202207,THE EDEN SURGERIES
202207,BEACON PRIMARY CARE
202207,THE RICHMOND HILL PRACTICE
202207,CONCORD MEDICAL PRACTICE
202207,NEWBURN SURGERY
202207,DENTON PARK MEDICAL GROUP
202207,WEST VIEW MILLENIUM SURGERY A
202207,MARKET DRAYTON MEDICAL PRACTICE
202207,BISHOPS CASTLE MEDICAL PRACTICE
202207,MOUNT FARM SURGERY
202207,WICKHAMBROOK SURGERY
202207,TOWER HOUSE PRACTICE
202207,MILE LANE HEALTH CENTRE
202207,NORTH HARBOUR MEDICAL GROUP
202207,YORKSHIRE DOCTORS UCC OOH
202207,QUARTERJACK SURGERY
202207,ABBEY MEDICAL PRACTICE
202207,MARKET CROSS SURGERY
202207,VESPER ROAD
202207,LING HOUSE MEDICAL CENTRE
202207,BLAKENEY SURGERY
202207,BALMORAL SURGERY
202207,THE GRANGE PRACTICE
202207,CHA - GP IMPROVED ACCESS
202207,WOMBWELL GMS PRACTICE
202207,LAKESIDE HEALTHCARE
202207,KIRKGATE SURGERY
202207,ROBIN HOOD SURGERY
202207,ELM HOUSE SURGERY
202207,SOUTHFIELDS GROUP PRACTICE
202207,CHURCH HILL SURGERY
202207,THE PENRHYN SURGERY
202207,HAIDERIAN MEDICAL CENTRE
202207,CHISWICK HEALTH PRACTICE
202207,WATERSIDE MEDICAL CENTRE
202207,SPRINGS HEALTH CENTRE
202207,ISLINGTON CENTRAL MEDICAL CENTRE
202207,MULBERRY MEDICAL PRACTICE
202207,NESTON SURGERY
202207,PURBECK HEALTH CENTRE
202207,LAMBOURN SURGERY
202207,WOKINGHAM MEDICAL CENTRE
202207,CORNFORD HOUSE SURGERY
202207,MEVAGISSEY SURGERY
202207,ST WULFSTAN SURGERY
202207,GRATTON SURGERY
202207,SUTHERGREY HOUSE MEDICAL CENTRE
202207,INTEGRATED CARE CENTRE
202207,BRIARWOOD MEDICAL CENTRE
202207,REDLAM SURGERY
202207,HAYDON BRIDGE & ALLENDALE MEDICAL PRACT
202207,DALSTON MEDICAL GROUP
202207,CROWHALL MEDICAL CENTRE
202207,WEST RAINTON SURGERY
202207,NEMS OOH
202207,BETLEY SURGERY
202207,THE ALDERGATE MED.PRACT.
202207,THE BOULEVARD MEDICAL PRACTICE
202207,DR RAOLU'S PRACTICE
202207,STOCKTON SPECIALIST STOP SMOKING SERVICE
202207,GRANTHAM OOHS
202207,SCC HEALTH VISITING
202207,COMMUNITY DIABETES TEAM
202207,WORCESTER CITY INPATIENT UNIT
202207,LUNG CANCER SERVICE
202207,AVON CMHS
202207,AMMONITE HEALTH PARTNERSHIP
202207,HIGHFIELD SURGERY
202207,BRAMHAM MEDICAL CENTRE
202207,IMPROVED ACCESS BERKLEY VALE
202207,HAWKINGE AND ELHAM
202207,NORTHDOWN SURGERY
202207,BEARSTED
202207,DEARNE VALLEY HEALTH CENTRE
202207,THE WHITEHOUSE CENTRE
202207,DR MAHMOOD & PARTNERS
202207,TRIVENI PMS
202207,ST MARY CRAY PRACTICE
202207,(IRLAM) SALFORD CARE CTRS MEDICAL PRACTI
202207,CHEADLE HULME MEDICAL GROUP
202207,ULLAH M
202207,OAK STREET MEDICAL PRACT.
202207,GLEBELANDS PRACTICE
202207,MEANWHILE GARDEN MEDICAL CENTRE
202207,RICHFORD GATE MEDICAL CENTRE
202207,WILSON STREET SURGERY
202207,SWADLINCOTE EXTENDED ACCESS
202207,COLINDALE MEDICAL CENTRE LP
202207,THE VALE PRACTICE
202207,BALDWINS LANE SURGERY
202207,MANOR HOUSE LANE SURGERY
