YEAR_MONTH,PRACTICE_NAME
202207,ABBEY SURGERY
202207,SWANSCOMBE HEALTH CENTRE
202207,VASSALL MEDICAL CENTRE
202207,MANOR PRACTICE
202207,HALLIWELL SURGERY 1
202207,SUNBURY GROUP PRACTICE
202207,CHELMER VILLAGE SURGERY
202207,DR SHANTIR PRACTICE
202207,GP OUT OF HOURS BASE SERVICE OOH
202207,THE FRYENT WAY SURGERY
202207,STREATFIELD HEALTH CENTRE
202207,EALING PARK HEALTH CENTRE
202207,HOLLYBROOK MEDICAL CENTRE
202207,EYAM SURGERY
202207,DOWNSFIELD MEDICAL CENTRE
202207,MIDDLEWOOD PARTNERSHIP
202207,DR WHM MATTA'S PRACTICE
202207,DR CARRAGHER AND NEAL AND AKHTAR
202207,WESTCROFT HEALTH CENTRE
202207,NEVILLE ROAD SURGERY
202207,GOLDINGTON ROAD SURGERY
202207,SHIREHAMPTON GROUP PRACTICE
202207,BRETTON MEDICAL PRACTICE
202207,NIGHTINGALE MEDICAL CENTRE
202207,BROOMFIELD PARK MED.CTR.
202207,H-DOCS ON CALL OOH
202207,EAST HULL FAMILY PRACTICE
202207,CHP LTD - BRANSHOLME
202207,HIGHER HEYS SURGERY
202207,CLAYTON BROOK SURGERY
202207,THE SURGERY @ AYLESTONE
202207,THE COATHAM ROAD SURGERY
202207,CARMEL MEDICAL PRACTICE
202207,DR DO YATES' PRACTICE
202207,CLARENDON MEDICAL CENTRE
202207,CLIFTON MEDICAL CENTRE
202207,WEST CAMHS - KIRKSTALL
202207,SAME DAY EMERGENCY CARE
202207,WORCESTERSHIRE COMMUNITY PAEDIATRICS
202207,ST HELENS & KNOWSLEY LD
202207,CANNINGTON HEALTH CENTRE
202207,DR SINHA & PARTNERS
202207,SLEAFORD MEDICAL GROUP
202207,THE WRAGBY SURGERY
202207,HIBALDSTOW MEDICAL PRACTICE
202207,PORTWAY FAMILY PRACTICE
202207,BLACKWOOD HEALTH CENTRE
202207,DUDLEY URGENT CARE CENTRE OOH
202207,WHITSTABLE MEDICAL PRACTICE
202207,ASHFORD MEDICAL PARTNERSHIP
202207,LONSDALE MEDICAL CENTRE
202207,MOCKETTS WOOD SURGERY
202207,DOWNS WAY MEDICAL PRACTICE
202207,BREWER STREET
202207,DONCASTER SAME DAY HEALTH CENTRE
202207,CROFT MEDICAL CENTRE
202207,THORNTON LODGE SURGERY
202207,BELVEDERE MEDICAL CENTRE
202207,CASTLETON HEALTH CENTRE
202207,LIMEFIELD ROAD MEDICAL PRACTICE
202207,CLARENDON SURGERY
202207,EARLS COURT SURGERY
202207,SETT VALLEY MEDICAL CENTRE
202207,THORNBROOK SURGERY
202207,THE SLIEVE SURGERY
202207,THE KILTEARN MEDICAL CTR.
202207,CLEVEDON MEDICAL CENTRE
202207,THE ATHERSTONE SURGERY
202207,CHAUCER SURGERY
202207,THE WILLOW GROUP
202207,COASTAL MEDICAL PARTNERSHIP
202207,STONEHAM LANE SURGERY
202207,BARNT GREEN SURGERY
202207,THE RIVER SURGERY
202207,BERRY LANE MEDICAL CENTRE
202207,OAKHAM MEDICAL PRACTICE
202207,EMPINGHAM MEDICAL CENTRE
202207,BANKHOUSE SURGERY
202207,DR P CRAVEN'S PRACTICE
202207,MILL BANK
202207,EYE HEALTH CENTRE
202207,RAWSON ROAD MEDICAL CENTRE
202207,WHITTAKER LANE MED CENTRE
202207,ASHINGDON MEDICAL CENTRE
202207,SUBSTANCE MISUSE SERVICE
202207,HWLH CCG
202207,NORTH TYNESIDE RECOVERY PARTNERSHIP
202207,BOW MEDICAL PRACTICE
202207,MOUNT PLEASANT HEALTH CENTRE
202207,WELLSBOURNE HEALTHCARE CIC
202207,DOWNING STREET GROUP PRACTICE
202207,DR UI HAQUE N
202207,OURNET HEALTH SERVICES
202207,LEN VALLEY PRACTICE
202207,ST GEORGES MEDICAL CENTRE
202207,RIVERSIDE MEDICAL PRACTICE
202207,QUEENSVIEW MEDICAL CENTRE
202207,OAKFIELD SURGERY
202207,PARKSIDE GROUP PRACTICE
202207,RICHMOND GP ALLIANCE
202207,KIRKHOLT MEDICAL PRACTICE
202207,SIVAKUMAR & PARTNER
202207,DAVID MEDICAL CENTRE
202207,DORKING HEALTHCARE LLP
202207,TOWNHILL MEDICAL PRACTICE
202207,BROOMFIELD DOCTOR IN ED
202207,STAR LANE MEDICAL CENTRE
202207,DR CM PATEL'S SURGERY
202207,HAVERING CCG
202207,HILLTOP MEDICAL PRACTICE
202207,ROYAL PRIMARY CARE CHESTERFIELD WEST
202207,THE BRIMINGTON SURGERY
202207,THE SWAN MEDICAL CENTRE
202207,ARLESEY MEDICAL CENTRE
202207,READING WALK-IN HEALTH CENTRE
202207,GREY GABLE SURGERY
202207,KINGS MEDICAL CENTRE
202207,STEVENAGE NORTH PCN HUB
202207,COSSINGTON PARK SURGERY
202207,MCKENZIE HOUSE SURGERY
202207,COULBY MEDICAL PRACTICE
202207,THE ARRIVAL PRACTICE
202207,SOUTH DURHAM HEALTH
202207,BURNTWOOD HEALTH & WELLBEING CENTRE
202207,DALLAM LANE MEDICAL CENTRE
202207,MERSEYCARE NHS TRUST
202207,EMMS
202207,LONGVIEW MEDICAL CENTRE
202207,CUMBRIA PARTNERSHIP NHSFT
202207,SUSSEX & SURREY COMMUNITY DERMATOLOGY
202207,SPECIALIST MEDICINE DIR.
202207,LINCOLNSHIRE ADHD SERVICE
202207,NEWLAND SURGERY
202207,WOODHOUSE MEDICAL PRACTICE
202207,HOLTS HEALTH CENTRE
202207,LUNDWOOD MEDICAL CENTRE PMS PRACTICE
202207,NORTHUMBERLAND HEATH MED.CTR.
202207,THE HEATHBRIDGE PRACTICE
202207,NIGHTINGALE HOUSE
202207,PORTLAND ROAD PRACTICE
202207,GROUND FLOOR LANARK MEDICAL CENTRE
202207,THE CONFEDERATION HILLINGDON CIC
202207,LISTER HOUSE CHELLASTON
202207,HENDON WAY SURGERY
202207,OAKLANDS
202207,READESMOOR MEDICAL GROUP PRACTICE
202207,ELFT CHSB NEUROLOGY NURSING
202207,PILNING SURGERY
202207,SOUTH READING & SHINFIELD GROUP MED PRAC
202207,SWALLOWFIELD MEDICAL PRACTICE
202207,OCTAGON MEDICAL PRACTICE
202207,PARK LEYS MEDICAL PRACTICE
202207,HORNDEAN SURGERY
202207,HIGHFIELD HEALTH
202207,MANOR VIEW PRACTICE
202207,LITTLE HARWOOD HEALTH CENTRE
202207,THE WILLOWS MEDICAL CENTRE
202207,HEATHERBROOK SURGERY (RP ARCHER)
202207,DR U K ROY
202207,RATBY SURGERY
202207,ROUNDWOOD SURGERY
202207,THE COLLIERY PRACTICE
202207,WOODFORD MEDICAL PRACTICE
202207,IC24 LTD(BASILDON & BRENTWOOD)OOH
202207,FOLKESTONE UTC AND DEAL UTC
202207,BOSTON UTC
202207,CHILDRENS CENTRE
202207,THE MEADOWS SURGERY
202207,CHAPEL MEDICAL CENTRE
202207,FOREST HEALTH GROUP
202207,ABBEYVIEW SURGERY
202207,SHIPLEY MEDICAL PRACTICE-AFFINITY CARE
202207,ST MARY'S SURGERY
202207,STROUD PRACTICE
202207,KINGSHOLM SURGERY
202207,SYDENHAM HOUSE MEDICAL CENTRE
202207,MOTE
202207,SUNDRIDGE MEDICAL CENTRE
202207,BALHAM PARK SURGERY
202207,BALHAM HEALTH CENTRE
202207,OLD CATTON MEDICAL PRACTICE
202207,FOUNTAYNE ROAD HEALTH CENTRE
202207,FRANCIS ROAD MEDICAL CENTRE
202207,THORNBURY ROAD CENTRE FOR HEALTH
202207,GROVE PARK TERRACE SURGERY
202207,GLOUCESTER ROAD SURGERY
202207,GWH NHS FT
202207,WHEATFIELD SURGERY
202207,THATCHAM HEALTH CENTRE
202207,ARCHERS PRACTICE
202207,BREDON HILL SURGERY
202207,ORCHARD 2000 GROUP
202207,URGENT CARE CTR (FCMS) OOH
202207,NORTON MEDICAL CENTRE
202207,OUT OF HOURS CENTRE
202207,THE UNIV OF NOTTINGHAM HEALTH SERV
202207,ASHLEY SURGERY
202207,TRI-LINKS MEDICAL PRACTICE
202207,WHITFIELD PCN - EXTENDED ACCESS
202207,GLOVERS LANE SURGERY
202207,KNOWSLEY WIC
202207,GP HEALTHCARE ALLIANCE - ASHINGDON
202207,WESTMINSTER DAWS
202207,WORCESTER CMHT
202207,NORTHLANDS WOOD SURGERY
202207,LUPSET HEALTH CENTRE
202207,THE PRACTICE OPHTHALMOLOGY
202207,WHITE HOUSE SURGERY
202207,CHISLEHURST MEDICAL PRACTICE
202207,BROMLEY GP ALLIANCE
202207,ROSELAWN
202207,PIKES LANE 1
202207,THE POPLARS MEDICAL PRACTICE
202207,ELLENBROOK MEDICAL CENTRE
202207,WWL COMMUNITY NURSES
202207,AUSTEN ROAD SURGERY
202207,BOUGHTON SURGERY
202207,GREAT MASSINGHAM SURGERY
202207,XX PLACE HEALTH CENTRE
202207,KINGSMEAD HEALTHCARE
202207,THE STREATFIELD MEDICAL CENTRE
202207,ACTON LANE MEDICAL CENTRE
202207,THE ORDNANCE UNITY CENTRE FOR HEALTH
202207,UNIVERSITY MEDICAL PRACTICE
202207,DR A GUPTA BENIM MEDICAL CENTRE
202207,STAFFORD MEDICAL GROUP
202207,WADEBRIDGE & CAMEL ESTUARY PRACTICE
202207,PROBUS SURGERY
202207,ST STEPHEN'S MEDICAL PARTNERSHIP
202207,HETTON GROUP PRACTICE
202207,SHAP MEDICAL PRACTICE
202207,WILLIAM BROWN CENTRE
202207,THE GAMSTON MEDICAL CTR.
202207,ASHFIELD HOUSE (ANNESLEY)
202207,BEWICKE MEDICAL CENTRE
202207,CGL TOWER HAMLETS
202207,ADDACTION WIGAN & LEIGH (WIGAN)
202207,MEDICAL RESPONSE TEAM OOH
202207,URGENT T/MENT CTR NEW CROSS WIC & OOH
202207,CHILDREN'S LD SERVICE
202207,CHAGFORD HEALTH CENTRE
202207,FRENCH WEIR HEALTH CENTRE
202207,GREYFRIARS SURGERY
202207,CASTLEFORD MEDICAL PRACTICE
202207,ABBEY GRANGE MEDICAL PRACTICE
202207,PCD TPP ENHANCED ACCESS
202207,CRISIS RESPONSE TEAM
202207,UPPER HALLIFORD MEDICAL CENTRE
202207,BEDSER HUB
202207,STALHAM STAITHE SURGERY
202207,ST JOHN'S SURGERY
202207,DR A ARIF
202207,CHALKHILL FAMILY PRACTICE
202207,AVONSIDE HEALTH CENTRE
202207,LORDSHILL HEALTH CENTRE
202207,LOCKSWOOD SURGERY
202207,HAGLEY SURGERY
202207,SHEPHALL HEALTH CENTRE
202207,YORKSHIRE DOCTORS UCC OOH SCARBOROUGH
202207,DR A HUSSAIN
202207,ROMAN ROAD HEALTH CENTRE
202207,THE WYCLIFFE MEDICAL PRACTICE
202207,DR NW OSBORNE'S PRACTICE
202207,RED HOUSE MEDICAL CENTRE
202207,QUEENSTREE PRACTICE
202207,DURHAM DALES EAST DERMATOLOGY
202207,BLYTH ROAD MEDICAL CENTRE
202207,COMMUNITY NURSING
202207,KENNETH MACRAE MED CENTRE
202207,PORTLAND MEDICAL PRACTICE
202207,GREAT BARR PRACTICE
202207,COLEFORD FAMILY DOCTORS
202207,COMMUNITY PALLIATIVE CARE TEAM
202207,DEARNE VALLEY GROUP PRACTICE
202207,FIELD ROAD SURGERY
202207,THE JUNCTION HTH CTR-REGISTERED PATIENTS
202207,DR GWD BHIMA
202207,HEACHAM GROUP PRACTICE
202207,WEST KENSINGTON GP SURGERY
202207,LANCELOT MEDICAL CENTRE
202207,CLAY CROSS MEDICAL CENTRE
202207,THE RISE GROUP PRACTICE
202207,KINGS NORTON SURGERY
202207,CCICP NMPS
202207,LARKSIDE PRACTICE
202207,BERINSFIELD HEALTH CENTRE
202207,URGENT T/MENT CENTRE - FIENNES WIC & OOH
202207,PRIORS FIELD SURGERY
202207,COMBERTON SURGERY
202207,WHITCHURCH SURGERY
202207,MBPRIMARYCARECOLLABORATIVEEXTACCESS
202207,MONKWEARMOUTH HEALTH CENTRE
202207,HYLTON MEDICAL GROUP
202207,NDUC NEWCASTLE GATESHEAD OOH
202207,STANLEY MEDICAL GROUP
202207,WEST OAK SURGERY
202207,WATERHOUSES MEDICAL PRACT
202207,MAYFLOWER HEALTHCARE ALLIANCE
202207,HUNTLEY MOUNT MEDICAL CENTRE
202207,GPSI-DERMATOLOGY CLINIC
202207,PORTSLADE HEALTH CENTRE
202207,SCHOOL HOUSE SURGERY
202207,LIME TREE SURGERY
202207,SAXONBROOK MEDICAL CENTRE
202207,PARKLANDS SURGERY
202207,MARKET RASEN SURGERY
202207,CHARNOCK HEALTH PRIMARY CARE CENTRE
202207,THE GREEN & FIR ROAD
202207,PITALIA S
202207,CHARLESTOWN MD
202207,UPWELL HEALTH CENTRE
202207,HMC HEALTH HESTON GREAT WEST
202207,ALBANY PRACTICE
202207,CHARLTON HOUSE MEDICAL CENTRE
202207,ELIZABETH AVENUE GROUP PRACTICE
202207,PENSHURST GARDENS SURGERY
202207,DERMATOLOGY GPSI
202207,ST HELIERS MEDICAL PRACTICE
202207,PRIORY MEDICAL CENTRE
202207,HUNTINGDON ROAD SURGERY
202207,ST AUSTELL HEALTH GROUP
202207,TAMAR VALLEY HEALTH
202207,PRIMARY CARE EXTENDED HOURS
202207,WALSGRAVE HEALTH CENTRE
202207,TADLEY MEDICAL P'SHIP
202207,ST.HELENS MEDICAL CENTRE
202207,MUCH HADHAM HEALTH CENTRE
202207,NUFFIELD HOUSE HEALTH CENTRE
202207,THE LEEDS ROAD PRACTICE
202207,THE CORNERSTONE PRACTICE
202207,GREYSTOKE SURGERY
202207,ROWLANDS GILL MEDICAL CENTRE
202207,SKERNE MEDICAL GROUP
202207,THE OM SURGERY
202207,ESSEX UNIVERSITY PARTNERSHIP NHS TRUST
202207,KIRKLANDS SURGERY
202207,NEWTOWN SURGERY
202207,FOUR ACRE HEALTH CENTRE
202207,PARK STREET SURGERY
202207,NUTGROVE VILLA SURGERY
202207,OLDER AGE - COLLIERS COURT
202207,FRESHNEY PELHAM CARE LIMITED
202207,NELFT THURROCK SERVICES
202207,POUND HILL MEDICAL GROUP
202207,THE NEW CONINGSBY SURGERY
202207,CO-FORMATION (VILLA AND CO)
202207,DR GUDI PV & PARTNER
202207,PHOENIX MEDICAL PRACTICE
202207,COLNE VALLEY GROUP PRACTICE
202207,LEIGH FAMILY PRACTICE
202207,GRAYSHOTT SURGERY
202207,THE SURGERY (BROOKE ROAD)
202207,THE MILL HILL SURGERY
202207,HAMMERSMITH & FULHAM CENTRES FOR HEALTH
202207,BOURNBROOK VARSITY MEDICAL CENTRE
202207,UNIVERSITY SOUTHGATE PRACTICE
202207,COTTENHAM SURGERY
202207,THE STAUNTON SURGERY
202207,WATERLOOVILLE GP EXTENDED ACCESS HUB
202207,INTERMEDIATE CARE SERVICES
202207,LLR SAS PROVIDER
202207,MCKENZIE GROUP PRACTICE
202207,BEECHES MEDICAL PRACTICE
202207,BALANCE STREET
202207,EAST HILL SURGERY
202207,BIRKWOOD MEDICAL CENTRE
202207,QUAYSIDE MEDICAL CENTRE
202207,LAS S.E. LONDON IUC CAS
202207,CGL SEFTON
202207,SUFFOLK GP FEDERATION OOH
202207,BECKENHAM BEACON URGENT CARE CENTRE
202207,CPT WORTHING
202207,INSPIRING RECOVERY - WAKEFIELD
202207,OPEROSE HEALTH OPHTHALMOLOGY HOUNSLOW
202207,PARTNERSHIP STOKE
202207,BASSETLAW PRIMARY CARE CENTRE OOH
202207,WIRRAL HEART SUPPORT
202207,BERE REGIS SURGERY
202207,WORTHING MEDICAL GROUP
202207,WARWICK HOUSE MEDICAL PRACTICE
202207,CLARENCE MEDICAL CENTRE
202207,OAKWOOD LANE MEDICAL PRACTICE
202207,HOLLAND PARK SURGERY
202207,HILDENBOROUGH MEDICAL GROUP
202207,RDASH TVOS & LYMPHOEDEMA SERVICE
202207,VALLEY MEDICAL CENTRE
202207,FIELDHEAD SURGERY
202207,COMMUNITY DERMATOLOGY SOUTHWARK GSTT
202207,BRINNINGTON SURGERY
202207,COMMUNITY PAEDIATRICIANS
202207,SOMERFORD GROVE PRACTICE
202207,THE CIRCLE PRACTICE
202207,ARDEN HOUSE MEDICAL PRACTICE
202207,DERWENT CRESCENT MEDICAL CENTRE
202207,ROMAN WAY MEDICAL CENTRE
202207,RIDGMOUNT PRACTICE
202207,HANDSWORTH MEDICAL PRACT.
202207,AVON VALLEY PRACTICE
202207,THREEWAYS SURGERY
202207,ROSEDEAN SURGERY
202207,HOLLYOAKS MEDICAL CENTRE
202207,ANGEL LANE SURGERY
202207,EVEREST HOUSE SURGERY
202207,WOODHALL FARM MEDICAL CTR
202207,QUAKERS LANE SURGERY
202207,DEERNESS PARK MEDICAL GROUP
202207,SUNDERLAND GP ALLIANCE SOUTH HYLTON SURG
202207,NEW SILKSWORTH MEDICAL PRACTICE
202207,CBS OOH
202207,THE MOORCROFT MEDICAL CTR
202207,GLEMSFORD SURGERY
202207,CHRISTIANA HARTLEY MEDICAL PRACTICE
202207,BIRMINGHAM DENTAL HOSPITAL
202207,THE HIGHWOOD SURGERY
202207,FIR PARK MEDICAL CENTRE
202207,EAST & WEST BASILDON PCN ACCESS HUB
202207,ACUTE MEDICINE DIR.
202207,YELVERTON SURGERY
202207,VICTORIA ROAD SURGERY
202207,COMMUNITY DERMATOLOGY SERVICE NHS H&R
202207,JENNER HOUSE SURGERY
202207,ST. PETERS HILL SURGERY
202207,CITY VIEW MEDICAL PRACTICE
202207,HARDEN BLAKENALL
202207,GLEBEFIELDS SURGERY
202207,EVE HILL MEDICAL PRACTICE
202207,LONDON ROAD MEDICAL CENTRE
202207,APEX MEDICAL CENTRE
202207,ABBEY HOUSE MEDICAL PRACTICE
202207,TESSA JOWELL GP SURGERY
202207,SWAN LANE MEDICAL CENTRE
202207,WYRESDALE ROAD SURGERY
202207,BURNSIDE SURGERY
202207,CONTINENCE & STOMA SERVICE
202207,WITLEY SURGERY
202207,ASHFORD WIC
202207,GREENWOOD SURGERY
202207,CROMER GROUP PRACTICE
202207,FLEGGBURGH SURGERY
202207,ELMHAM SURGERY
202207,ENHANCED GP SERVICE
202207,DR AA ANSARI'S PRACTICE
202207,CAVENDISH HEALTH CENTRE
202207,WILLOW TREE FAMILY DOCTORS
202207,BARTLEY GREEN MEDICAL PRACTICE
202207,ROWLANDS ROAD SURGERY
202207,COMBE DOWN SURGERY
202207,TURNING POINT CHIPPENHAM
202207,WHITNASH MEDICAL CENTRE
202207,WISTARIA & MILFORD SURGERIES
202207,DR. J BARRELL & PARTNERS
202207,STELLAR HEALTHCARE ORTHOPAEDICS
202207,HOWDEN MEDICAL PRACTICE
202207,HASP
202207,BMI BEARDWOOD HOSPITAL
202207,PDS WOUND CARE FLEETWOOD
202207,GLENRIDDING HEALTH CENTRE
202207,SKEGBY FAMILY MEDICAL CENTRE
202207,GREENFIELDS MEDICAL CENTRE (YVS RAO)
202207,NWBH KNOWSLEY NMP SERVICES
202207,WE ARE WITH YOU SHROPSHIRE
202207,LINCOLN UTC
202207,PALLIATIVE CARE
202207,HARROGATE OOH
202207,RUGBY MENTAL HEALTH OUTPATIENT SERVICES
202207,HMP BURE
202207,GOSBERTON MEDICAL CENTRE
202207,COLSTERWORTH SURGERY
202207,THE AVICENNA MEDICAL PRACTICE
202207,ST GEORGE'S MEDICAL CENTRE PMS PRACTICE
202207,MERTON GP FEDERATION
202207,MP VICTORIA MILL
202207,THE PUMP HOUSE SURGERY
202207,MAYFAIR MEDICAL CENTRE
202207,APPLETREE MEDICAL PRACTICE
202207,CROUCH HALL ROAD SURGERY
202207,HEATH STREET HEALTH CENTRE
202207,VITTORIA MED CTR G
202207,CATHETER PRESCRIPTION SERVICE
202207,CARRINGTON HOUSE SURGERY
202207,LEYBURN MEDICAL PRACTICE
202207,ADHD CLINIC
202207,PLANE TREES GROUP PRACTICE
202207,LATCHFORD MEDICAL CENTRE
202207,BROOKFIELD SURGERY
202207,CAMHS - WARWICK
202207,GP STREAMING
202207,OLDER AGE - FIELDVIEW
202207,KING GEORGE ROAD SURGERY
202207,BARNBURGH SURGERY
202207,GREEN CROSS GROUP PRACTICE
202207,ESSEX HOUSE SURGERY
202207,SUTHERLAND LODGE SURGERY
202207,INGREBOURNE MEDICAL CENTRE
202207,GP AT HAND
202207,BARLBY SURGERY
202207,HAMMERSMITH & FULHAM CCG - CLCH (NMP)
202207,LORDSWOOD HOUSE GROUP MEDICAL PRACTICE
202207,CRANES PARK ROAD SURGERY
202207,GREENBANK ROAD SURGERY
202207,VIRGIN CARE LTD - CHILDRENS HEALTH
202207,SONNING COMMON HEALTH CTR
202207,DR AC MILNER
202207,HIGHFIELDS MEDICAL CENTRE
202207,CASTLEHEAD MEDICAL CENTRE
202207,THORNABY & BARWICK MEDICAL GROUP
202207,FOUNDATIONS -HARRIS STREET
202207,EVENWOOD MEDICAL PRACTICE
202207,MARYSVILLE MEDICAL PRACT
202207,BRIDGE SURGERY
202207,SPRING HALL GROUP PRACTICE
202207,ST LUKE'S HEALTH CENTRE
202207,BILLINGE MEDICAL PRACTICE
202207,DUKINFIELD MEDICAL PRACTICE
202207,PARK HOUSE MEDICAL CENTRE
202207,SHAKESPEARE ROAD SURGERY
202207,BENFLEET SURGERY
202207,SUNNYSIDE MEDICAL CENTRE
202207,CLEARWAYS
202207,NORTH AVENUE SURGERY
202207,PWSI IN OPHTHALMOLOGY SERVICE
202207,ECH OPD
202207,WIGAN CAMHS
202207,SPECIALIST NURSE
202207,ADULT MH COMMUNITY - LYMEBROOK
202207,THE PRINCE OF WALES SURGERY
202207,TRINITY MEDICAL CENTRE
202207,ORCHARD SURGERY
202207,GROOMBRIDGE AND HARTFIELD MEDICAL GROUP
202207,PARK EDGE PRACTICE
202207,PARK ROAD & MENSTON
202207,BRADFORD MOOR PRACTICE
202207,BRACE STREET HC- MAHBUB (M91659)
202207,WARLEY MEDICAL CENTRE
202207,SANDGATE ROAD
202207,GUILDHALL STREET SURGERY
202207,SCAWSBY HEALTH CENTRE PRACTICE
202207,LINDEN AVENUE MEDICAL CENTRE
202207,BROUGHTON HOUSE GP SURGERY
202207,WIMBLEDON MEDICAL PRACTICE
202207,THE UPSTAIRS SURGERY
202207,EMMETT CARR SURGERY
202207,CITY ROAD MEDICAL CENTRE
202207,WESTMINSTER SURGERY
202207,PEACE HOSPICE
202207,LEVEN & BEEFORD MEDICAL PRACTICE
202207,WOODSIDE SURGERY
202207,ADDERLEY GREEN SURGERY
202207,CRAWLEY CLINICAL ASSESSMENT UNIT
202207,CRAWLEY URGENT TREATMENT CENTRE
202207,COMMUNITY PAEDIATRIC SERVICE
202207,ROTHERHAM DIABETES SPECIALIST NURSING
202207,DCHS URGENT TREATMENT CENTRE
202207,GP OOH VCH
202207,CHELSTON HALL SURGERY
202207,OAKHILL SURGERY
202207,SHAKESPEARE MEDICAL PRACTICE
202207,BILTON MEDICAL CENTRE
202207,ROTHWELL MEDICAL CENTRE
202207,THE HEIGHT GENERAL PRACTICE
202207,HOLMHURST MEDICAL CENTRE
202207,PETERSFIELD SURGERY
202207,THE ALLUM MEDICAL CENTRE
202207,WALTHAM FOREST COMM & FAM HTH SERV LTD
202207,DR P PRASAD'S PRACTICE
202207,LISSON GROVE HEALTH CENTRE
202207,THE SHAFTESBURY MEDICAL CENTRE
202207,KILLAMARSH MEDICAL PRACTICE
202207,HAVERGAL SURGERY
202207,BRONDESBURY MEDICAL CENTRE
202207,THE VILLAGE SURGERIES GROUP
202207,STONEYCROFT MEDICAL CENTRE
202207,LIVERPOOL COMMUNITY RESPIRATORY TEAM
202207,DR JL HENDERSON & PARTNERS
202207,PROSPECT HOUSE SURGERY
202207,NEW FOREST MEDICAL GROUP
202207,KNEBWORTH & MARYMEAD PRACTICE
202207,GREAT ECCLESTON HLTH CTR
202207,QUORN MEDICAL CENTRE
202207,HINCKLEY CENTRAL PCN WL EA SERVICE
202207,COURT THORN SURGERY
202207,STAFFORD HEALTH AND WELLBEING
202207,THE CENTRAL SURGERY BARTON
202207,CALDERDALE RECOVERY STEPS
202207,"MACMILLAN ST HELENS SP, PALLIATIVE CARE"
202207,IC24 LTD (BRIGHTON & HOVE OOH)
202207,NELSON MEDICAL GROUP
202207,COLORECTAL SURGERY-MERTON CCG
202207,YETMINSTER MEDICAL CENTRE
202207,SOUTHBOURNE SURGERY
202207,SUMMERVALE SURGERY
202207,NEW MEDICAL CENTRE
202207,THE RIDGEWAY SURGERY
202207,THE SMETHWICK MEDICAL CENTRE
202207,LOCKFIELD SURGERY
202207,MARLOWE PARK MEDICAL CTR.
202207,ROYAL ARSENAL MEDICAL CENTRE
202207,CROYDON GP HUBS
202207,SUTTON CCG SLDUC OOH
202207,CORNBROOK MEDICAL PRACTICE
202207,FIVE OAKS FAMILIY PRACTICE
202207,VINE MEDICAL CENTRE
202207,CEDAR BROOK PRACTICE
202207,PEARTREE MEDICAL CENTRE
202207,GOYT VALLEY MEDICAL PRACTICE
202207,MEDICUS HEALTH PARTNERS
202207,KIRPAL MEDICAL PRACTICE
202207,PAK HEALTH CENTRE
202207,HORIZON HEALTH CENTRE
202207,TILEHURST VILLAGE SURGERY
202207,NETTLEBED SURGERY
202207,WESTWOOD CLINIC
202207,ARCHWAY SURGERY
202207,BLACKBURN RD MEDICAL CENTRE
202207,HAZELVALLEY FAMILY PRACTICE
202207,FOREST HOUSE MEDICAL CTR
202207,CLARENDON PARK ROAD HEALTH CENTRE
202207,BELLINGHAM PRACTICE
202207,BIRTLEY MEDICAL GROUP
202207,PELAW MEDICAL PRACTICE
202207,CONSETT MEDICAL CENTRE
202207,BEWICK CRESCENT SURGERY
202207,WEST MERSEA SURGERY
202207,BANKFIELD SURGERY
202207,QUEENS PARK SURGERY
202207,LOCKSIDE MEDICAL CENTRE
202207,CUMBERLAND HOUSE SURGERY
202207,THE BEACON INTERMEDIATE CARE
202207,NORTH TYNESIDE COMMUNITY SERVICE
202207,HMP & YOI NEW HALL
202207,WIRRAL WIC (APH)_WIC APH
202207,DERMATOLOGY CLINIC (REMOTE)
202207,BHR COMMUNITY ENT SERVICE
202207,SOUTHWAY SURGERY
202207,POUNDBURY DOCTORS SURGERY
202207,MID SUSSEX HEALTH CARE
202207,NOVA SCOTIA MEDICAL CNTR
202207,MEANWOOD HEALTH CENTRE
202207,DR ARORA RK
202207,WESTERHAM PRACTICE
202207,WEST KENT HEALTH FEDERATION
202207,THE PADDOCK SURGERY
202207,THORNTON HEATH HEALTH CENTRE
202207,DR M DAKSHINA-MURTHI
202207,HEATON MEDICAL CENTRE
202207,XAVIER CA
202207,LOWER INCE SURGERY
202207,BOWLAND MEDICAL PRACTICE
202207,SHIPDHAM SURGERY
202207,NORFOLK & WAVENEY LIVI PRIM CARE SYS1
202207,THE SHREWSBURY CENTRE
202207,SANDRINGHAM PRACTICE
202207,ROXBOURNE MEDICAL CENTRE
202207,BRUNSWICK ROAD MED.CTR.
202207,THE MILLER PRACTICE
202207,TOWER HILL PARTNERSHIP
202207,ALDERLEY EDGE MEDICAL CENTRE
202207,CADDINGTON SURGERY
202207,THE RYCOTE PRACTICE
202207,THE CHARLBURY MEDICAL CENTRE
202207,BUCKDEN SURGERY
202207,NHS COVENTRY HEALTHCARE & WIC
202207,BURY ROAD SURGERY
202207,LEDBURY HEALTH PARTNERSHIP
202207,LISTER MEDICAL CENTRE
202207,CENTRAL DALES PRACTICE
202207,HAVERTHWAITE SURGERY
202207,ST ELIZABETH'S MEDICAL CENTRE (JA WOOD)
202207,THE BROADWAY MEDICAL PRACTICE
202207,DURHAM DALES WEST DERMATOLOGY
202207,MAJOR OAK MEDICAL PRACTICE
202207,BIDDULPH VALLEY SURGERY
202207,FAIRFAX GROUP PRACTICE
